r,g,b
236,225,205
236,225,205
236,225,204
235,224,202
236,225,203
237,226,204
235,224,202
234,223,201
235,223,201
236,224,204
236,224,204
159,149,135
139,127,108
85,71,72
134,119,105
141,124,109
152,134,118
174,156,137
168,150,129
165,147,126
162,143,126
156,140,122
160,144,125
140,123,108
156,139,120
173,158,140
231,221,199
238,225,202
237,226,203
237,225,203
236,225,203
238,226,204
239,227,205
237,225,203
237,225,203
235,223,201
203,199,182
106,90,81
116,98,90
151,133,112
164,146,125
151,133,114
125,108,97
99,83,80
159,138,120
169,151,127
156,139,117
196,184,162
239,228,206
242,227,206
242,227,206
243,230,208
242,230,208
242,229,207
244,229,206
243,228,205
244,229,206
243,228,205
243,228,205
242,227,204
242,227,203
241,227,201
241,227,201
242,228,202
241,227,201
242,227,201
242,226,201
243,227,202
241,227,201
241,227,201
242,228,202
242,228,202
241,226,202
239,225,202
239,226,202
237,225,199
237,225,199
237,225,199
235,223,197
235,223,197
236,224,198
235,224,198
233,223,197
227,225,211
224,218,202
222,217,196
221,216,196
226,220,199
230,222,201
230,222,202
229,222,203
230,223,204
230,222,202
232,224,203
232,223,202
234,223,203
234,223,203
234,223,203
235,224,204
235,224,204
235,224,204
235,224,203
238,227,205
238,227,205
238,227,205
237,226,204
238,226,204
239,227,205
238,226,206
237,225,205
177,166,154
136,121,107
104,88,85
136,119,105
153,134,117
166,147,126
162,144,123
163,145,121
160,142,118
175,157,136
163,145,124
146,128,111
135,117,103
158,141,122
180,166,147
224,214,193
238,226,202
239,227,205
239,227,205
240,227,205
241,227,205
240,227,205
238,226,204
238,226,204
238,226,203
206,201,184
115,99,93
132,114,105
135,116,100
160,141,123
166,147,125
143,124,108
133,116,108
162,140,120
171,152,128
149,131,109
215,200,179
239,226,204
243,228,207
243,228,207
244,231,209
243,231,210
242,229,207
243,228,205
242,227,204
244,229,206
242,227,204
242,227,204
243,228,205
244,229,205
243,229,203
243,229,203
244,230,204
243,229,203
244,229,203
245,229,204
244,229,204
242,228,202
241,227,201
240,226,200
241,227,201
241,227,201
238,224,198
238,224,198
235,223,197
236,224,198
237,225,199
237,225,199
237,225,199
235,223,197
235,224,198
232,221,198
225,224,210
222,219,202
224,219,198
223,218,198
227,221,201
228,222,201
228,221,201
230,223,203
230,224,204
230,222,203
232,224,206
233,224,205
237,227,205
236,225,204
237,226,208
238,227,209
239,228,210
238,227,209
238,226,208
239,226,207
240,227,207
239,227,203
239,227,203
239,227,205
240,228,206
241,228,207
238,224,206
227,216,201
138,125,107
122,104,97
121,104,94
148,129,112
158,137,117
172,151,131
166,145,127
167,145,122
166,147,124
165,147,123
144,125,109
133,114,101
142,126,108
196,184,160
236,224,202
237,225,203
237,225,205
239,226,207
240,227,207
238,226,204
239,227,205
238,226,204
238,226,204
236,227,205
182,173,156
147,127,110
145,126,111
140,122,103
147,129,110
154,133,112
161,136,116
165,143,125
157,136,115
168,147,125
146,125,107
204,186,166
240,227,206
243,228,209
244,229,210
243,230,211
244,231,212
243,229,209
243,228,206
243,228,205
245,230,207
244,229,206
244,229,208
245,230,210
245,230,212
246,231,210
244,229,208
245,230,207
243,228,205
243,228,205
244,229,206
243,228,204
242,228,202
242,227,202
242,228,202
240,226,201
241,227,201
240,226,199
239,226,200
237,225,199
237,225,199
233,224,197
233,223,200
237,225,203
236,224,202
234,224,200
231,224,199
226,225,211
222,218,201
222,217,196
224,219,199
225,219,198
226,220,196
225,219,194
229,223,199
228,222,199
230,222,201
231,223,203
233,224,204
238,227,208
239,228,208
239,228,210
239,228,210
237,226,208
239,228,210
240,228,210
241,228,209
239,226,206
239,226,205
239,227,206
240,228,206
241,229,207
242,229,207
241,228,207
235,225,206
167,155,140
149,131,112
140,123,109
149,131,111
163,142,127
162,142,119
170,150,130
188,169,146
209,192,174
176,159,137
143,124,107
124,106,94
127,105,92
204,191,170
237,225,203
239,227,205
239,226,207
239,226,207
240,227,209
240,227,209
240,227,209
240,227,209
241,228,210
221,214,197
147,137,118
161,140,119
139,119,104
139,121,106
138,119,106
151,129,113
182,158,134
173,151,128
180,160,137
162,142,118
167,149,125
227,213,195
241,228,210
245,230,211
245,230,211
244,230,211
244,231,212
245,231,212
246,231,211
245,230,210
246,231,210
246,231,210
245,230,210
245,230,211
246,230,212
245,230,209
245,230,209
244,229,206
244,229,206
246,231,208
244,229,206
245,230,207
244,229,207
242,227,205
243,228,207
243,228,206
242,228,204
242,228,203
240,227,202
237,225,199
238,226,201
231,224,202
230,222,203
230,221,200
233,224,201
233,224,200
230,223,198
227,225,210
223,218,200
223,218,197
226,221,201
228,223,203
227,220,199
230,223,202
227,221,198
229,223,200
227,221,198
231,222,199
234,223,201
238,227,204
239,229,206
240,229,209
239,228,210
239,227,209
240,228,210
240,228,211
239,228,209
239,228,209
240,227,210
240,227,210
240,227,209
240,227,209
241,228,210
240,228,211
239,228,213
221,212,199
143,125,110
145,125,110
148,130,111
171,151,134
169,150,129
158,140,119
160,143,120
194,176,158
175,155,137
157,137,118
126,107,94
133,111,98
212,196,178
239,226,206
239,226,206
237,225,204
238,225,206
239,226,209
242,229,212
241,228,210
239,227,207
237,225,207
195,194,176
131,116,103
145,127,107
137,117,103
128,111,95
137,117,102
179,159,139
170,147,126
182,161,142
163,142,123
182,159,134
163,142,117
231,218,202
242,228,209
244,229,210
244,229,210
243,229,210
242,229,210
242,229,210
245,231,214
245,231,213
245,230,209
244,229,209
244,230,210
244,231,212
244,230,211
244,229,208
244,229,208
245,230,210
242,227,207
244,229,208
244,229,207
244,229,207
244,229,207
242,227,205
240,227,204
240,227,204
241,228,205
240,227,205
240,228,204
236,225,199
234,226,198
230,224,199
228,222,198
228,222,198
230,222,197
231,222,197
229,222,195
229,226,211
225,220,201
224,219,198
227,222,203
227,221,202
227,221,202
227,221,202
226,220,198
231,225,203
228,222,200
231,222,201
235,224,204
237,226,206
238,227,207
238,227,207
240,228,211
240,228,208
241,228,211
240,228,211
238,227,209
238,227,209
241,228,211
242,229,212
241,228,211
241,228,211
241,228,211
239,228,211
238,227,210
235,225,208
165,150,135
152,130,113
161,140,120
167,145,124
168,146,126
152,132,115
154,133,112
170,149,127
184,163,143
159,138,119
124,104,91
142,121,104
230,216,196
239,226,207
239,226,207
239,227,205
239,226,207
238,226,207
240,228,208
240,227,207
238,227,205
237,226,207
204,201,183
124,111,99
148,131,112
125,104,94
139,117,101
118,99,88
104,91,85
157,136,116
154,137,120
167,145,125
187,163,136
186,161,136
202,186,167
242,227,208
244,229,210
243,228,209
242,228,209
243,230,211
242,230,210
243,231,211
244,231,211
245,230,209
245,230,209
243,230,210
244,231,212
244,230,210
245,230,209
245,230,209
244,230,204
241,227,201
242,227,205
244,229,208
244,229,207
245,230,207
241,226,203
238,226,202
238,226,202
238,226,202
238,226,202
239,227,202
236,226,199
231,224,196
228,222,198
226,220,196
227,221,197
230,222,196
229,221,194
225,218,188
227,225,210
222,217,199
224,219,198
225,220,201
227,222,203
226,222,204
226,222,204
227,222,201
230,225,204
231,224,205
231,223,205
235,225,207
236,226,208
237,227,209
237,227,207
238,228,209
240,228,208
241,229,211
241,229,212
240,228,211
239,227,210
242,229,212
241,228,211
240,227,209
240,227,210
241,228,213
239,227,212
238,226,208
238,227,209
201,189,173
156,134,114
164,141,118
166,142,119
164,139,119
151,128,113
162,138,118
166,144,119
182,163,139
161,140,120
124,101,89
159,139,120
237,226,204
242,229,210
241,229,209
239,228,206
239,227,208
238,226,206
239,227,205
240,229,207
237,226,206
235,224,205
228,221,202
148,141,128
169,150,132
109,89,81
147,121,105
118,99,87
112,92,85
113,92,83
133,118,98
182,160,133
188,165,138
192,166,142
193,175,153
241,227,207
243,228,208
243,228,208
241,228,208
241,229,209
241,228,209
242,230,209
242,230,208
244,229,208
242,227,206
242,229,209
243,230,210
242,229,208
242,228,205
241,227,204
242,227,203
242,227,203
242,228,206
241,227,205
240,226,204
241,227,204
239,225,202
236,225,201
235,223,200
235,224,198
235,223,197
235,223,196
236,225,198
231,222,195
226,220,194
225,219,193
227,220,193
230,222,194
228,220,191
225,218,187
226,224,212
222,219,201
223,219,198
224,219,200
224,219,200
226,221,202
226,221,202
227,222,203
228,223,204
229,223,205
229,222,204
231,224,206
233,226,208
232,225,207
232,224,206
235,225,205
237,226,205
238,227,208
237,224,208
239,227,211
239,226,210
239,227,209
238,226,208
239,227,209
241,229,212
241,228,213
237,225,209
236,224,208
237,226,210
226,215,199
151,131,112
166,142,119
159,134,114
157,133,113
156,131,114
152,128,110
152,128,108
171,149,125
160,136,117
116,92,84
162,142,126
234,224,204
236,225,206
236,225,204
238,227,205
238,227,207
238,227,208
236,225,206
238,227,208
239,228,210
236,225,207
234,224,206
183,180,165
156,134,117
120,94,84
155,127,109
145,121,103
121,96,88
118,97,86
138,119,99
172,151,133
201,179,161
200,176,155
207,188,168
235,228,207
238,225,204
241,227,207
239,226,209
238,226,207
238,226,204
238,227,206
237,226,201
240,227,206
241,228,207
240,228,209
239,227,209
237,224,204
238,225,203
239,226,205
239,226,202
238,225,201
238,227,201
237,226,200
236,225,201
235,225,204
234,225,203
231,222,196
229,220,194
230,220,191
232,222,193
232,222,191
232,222,192
230,220,192
230,220,196
229,219,195
229,220,194
228,219,193
228,219,191
225,214,189
225,224,212
220,217,199
223,218,197
225,220,201
224,219,200
229,224,205
229,224,205
229,224,205
230,225,206
229,222,204
230,223,205
231,224,206
233,226,208
233,226,208
229,222,204
234,225,205
235,224,203
236,225,207
237,227,210
234,225,208
235,226,209
235,226,207
234,226,207
234,226,206
237,228,211
237,227,210
237,226,207
235,225,206
237,226,207
236,224,205
160,142,131
149,128,109
154,130,115
152,130,114
159,138,118
163,142,123
153,131,115
168,147,129
157,139,124
120,100,95
158,138,125
235,225,207
237,226,207
238,227,205
238,227,205
240,229,209
238,226,209
239,227,210
239,227,210
238,227,209
238,227,209
237,225,206
223,218,202
171,157,145
172,159,148
179,167,156
190,172,157
165,146,133
184,166,152
178,158,139
186,166,148
208,190,167
210,191,173
225,213,194
240,229,212
240,229,206
241,229,212
238,228,210
234,225,207
234,225,211
237,228,214
233,224,207
239,227,209
239,228,209
237,227,209
236,227,209
238,230,212
232,225,206
233,226,207
236,225,206
237,226,208
238,228,209
236,228,208
236,228,209
235,228,208
234,227,207
230,223,201
231,224,203
232,224,201
235,227,204
235,227,203
234,226,202
235,227,205
234,227,202
235,228,203
233,226,203
231,225,202
230,224,200
230,224,202
